item_id,category,product_type,brand,color,title,description,price,image_url
item_00205,home,kitchen scale,Nova,blue,Nova Blue Kitchen Scale,"Nova Blue Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",340.78,https://images.unsplash.com/photo-1000000000205?auto=format&fit=crop&w=400&q=80
item_00206,fashion,cotton t-shirt,Vertex,gray,Vertex Gray Cotton T-Shirt,"Vertex Gray Cotton T-Shirt designed for fashion enthusiasts. This reliable cotton t-shirt features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",745.26,https://images.unsplash.com/photo-1000000000206?auto=format&fit=crop&w=400&q=80
item_00207,beauty,perfume,Summit,black,Summit Black Perfume,"Summit Black Perfume designed for beauty enthusiasts. This reliable perfume features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",828.89,https://images.unsplash.com/photo-1000000000207?auto=format&fit=crop&w=400&q=80
item_00208,sports,hiking backpack,Nexa,red,Nexa Red Hiking Backpack,"Nexa Red Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",162.07,https://images.unsplash.com/photo-1000000000208?auto=format&fit=crop&w=400&q=80
item_00209,books,science fiction novel,Apex,green,Apex Green Science Fiction Novel,"Apex Green Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",128.47,https://images.unsplash.com/photo-1000000000209?auto=format&fit=crop&w=400&q=80
item_00210,electronics,portable speaker,Orion,green,Orion Green Portable Speaker,"Orion Green Portable Speaker designed for electronics enthusiasts. This reliable portable speaker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",995.5,https://images.unsplash.com/photo-1000000000210?auto=format&fit=crop&w=400&q=80
item_00211,home,water bottle,Zenith,silver,Zenith Silver Water Bottle,"Zenith Silver Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",317.84,https://images.unsplash.com/photo-1000000000211?auto=format&fit=crop&w=400&q=80
item_00212,fashion,sunglasses,Lumina,white,Lumina White Sunglasses,"Lumina White Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",393.95,https://images.unsplash.com/photo-1000000000212?auto=format&fit=crop&w=400&q=80
item_00213,beauty,lip balm,Summit,gray,Summit Gray Lip Balm,"Summit Gray Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",20.61,https://images.unsplash.com/photo-1000000000213?auto=format&fit=crop&w=400&q=80
item_00214,sports,hiking backpack,Apex,silver,Apex Silver Hiking Backpack,"Apex Silver Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",172.1,https://images.unsplash.com/photo-1000000000214?auto=format&fit=crop&w=400&q=80
item_00215,books,personal finance book,Atlas,white,Atlas White Personal Finance Book,"Atlas White Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",837.93,https://images.unsplash.com/photo-1000000000215?auto=format&fit=crop&w=400&q=80
item_00216,electronics,tablet,Summit,brown,Summit Brown Tablet,"Summit Brown Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",840.67,https://images.unsplash.com/photo-1000000000216?auto=format&fit=crop&w=400&q=80
item_00217,home,vacuum cleaner,Nexa,brown,Nexa Brown Vacuum Cleaner,"Nexa Brown Vacuum Cleaner designed for home enthusiasts. This reliable vacuum cleaner features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",150.17,https://images.unsplash.com/photo-1000000000217?auto=format&fit=crop&w=400&q=80
item_00218,fashion,winter coat,Zenith,silver,Zenith Silver Winter Coat,"Zenith Silver Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",89.24,https://images.unsplash.com/photo-1000000000218?auto=format&fit=crop&w=400&q=80
item_00219,beauty,skin cleanser,Nexa,silver,Nexa Silver Skin Cleanser,"Nexa Silver Skin Cleanser designed for beauty enthusiasts. This reliable skin cleanser features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",439.43,https://images.unsplash.com/photo-1000000000219?auto=format&fit=crop&w=400&q=80
item_00220,sports,tennis racket,Zenith,brown,Zenith Brown Tennis Racket,"Zenith Brown Tennis Racket designed for sports enthusiasts. This reliable tennis racket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",189.11,https://images.unsplash.com/photo-1000000000220?auto=format&fit=crop&w=400&q=80
item_00221,books,business strategy book,Apex,brown,Apex Brown Business Strategy Book,"Apex Brown Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",54.19,https://images.unsplash.com/photo-1000000000221?auto=format&fit=crop&w=400&q=80
item_00222,electronics,fitness tracker,Apex,white,Apex White Fitness Tracker,"Apex White Fitness Tracker designed for electronics enthusiasts. This reliable fitness tracker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",495.29,https://images.unsplash.com/photo-1000000000222?auto=format&fit=crop&w=400&q=80
item_00223,home,air purifier,Summit,green,Summit Green Air Purifier,"Summit Green Air Purifier designed for home enthusiasts. This reliable air purifier features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",498.35,https://images.unsplash.com/photo-1000000000223?auto=format&fit=crop&w=400&q=80
item_00224,fashion,running shoes,Nova,blue,Nova Blue Running Shoes,"Nova Blue Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",845.14,https://images.unsplash.com/photo-1000000000224?auto=format&fit=crop&w=400&q=80
item_00225,beauty,shampoo,Nexa,gray,Nexa Gray Shampoo,"Nexa Gray Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",652.65,https://images.unsplash.com/photo-1000000000225?auto=format&fit=crop&w=400&q=80
item_00226,sports,tennis racket,Lumina,silver,Lumina Silver Tennis Racket,"Lumina Silver Tennis Racket designed for sports enthusiasts. This reliable tennis racket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",67.52,https://images.unsplash.com/photo-1000000000226?auto=format&fit=crop&w=400&q=80
item_00227,books,psychology book,Atlas,blue,Atlas Blue Psychology Book,"Atlas Blue Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",544.12,https://images.unsplash.com/photo-1000000000227?auto=format&fit=crop&w=400&q=80
item_00228,electronics,tablet,Orion,brown,Orion Brown Tablet,"Orion Brown Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",487.74,https://images.unsplash.com/photo-1000000000228?auto=format&fit=crop&w=400&q=80
